Sentiment,Sentence,Rating,Name
-1,Their certainly is better Sonic games out their.,3,videogames_neu_8
0,If you want great 2D Sonic expirience I recommend Sonic and Knuckles or Sonic Rush. But if you want a 2D Sonic game your PC I guess this would have to do.,3,videogames_neu_8
1,"I really wanted to ""love"" Chaos Legion. It had a lot of the right ingredients for a killer action game - creepy monsters, stylish combos, and lots of frenetic hack-'n'-slash melee fighting.",3,videogames_neu_9
0,How could this possibly have gone wrong?,3,videogames_neu_9
-1,"Well, let's see...For starters, the pacing of the game is very uneven.",3,videogames_neu_9
-1,"You'll often find yourself trapped in a closed arena withhordes of monsters, just needing to find the right combination of Legions (your demonic partners in this game) to kill 'em all and move on.",3,videogames_neu_9
-1,"Rinse, repeat, add water if necessary.",3,videogames_neu_9
-1,This sort of stop-and-go fighting takes away from the sense of danger that a game like this is supposed to have.,3,videogames_neu_9
-1,"The graphics don't do this game justice, either.",3,videogames_neu_9
0,"Throughout most of the game, you'll be surrounded by drab castle walls (which is forgivable, given the game's setting), and many shades of gray (or black, should you stick around long enough to venture into the later levels).",3,videogames_neu_9
0,"There's also an RPG element to the game, which allows you to increase the levels of your Legions to give them more powerful and varied attacks.",3,videogames_neu_9
-1,"But since you can only upgrade your Legions between levels, and it takes such a ridiculous amount of EXP to earn even the most basic of upgrades, it hardly seems worth it in the end.",3,videogames_neu_9
0,"Okay, so Chaos Legion isn't an incredibly BAD game...it's just not very exciting, either.",3,videogames_neu_9
1,Fans of the mindless hack-'n'-slash might just like this one as a rental.,3,videogames_neu_9
-1,Everyone else should steer clear.,3,videogames_neu_9
1,"""Check your bargain bin"" The Game play of this game was done very well.",3,videogames_neu_10
1,With very nice execution style moves with the knife i got into it very quick.,3,videogames_neu_10
-1,The Aiming feature has yet to be desired however.,3,videogames_neu_10
-1,I found the cross hairs a little too sensitive and the amount of time between checkpoints too long.,3,videogames_neu_10
-1,Nothing like spending 10minutes blasting through soldiers then all of a sudden when your about to hit the end you get jumped by 3 soldiers out of nowhere and you have to start 10 minutes back and do everything all over again.,3,videogames_neu_10
0,i didn't even clear at least 75% of the game however.,3,videogames_neu_10
1,"This game did have one feature i thought was awesome and it was the Lethality of the ""Knife"" quickly hitting the right trigger button at the right time would do an instant execute on any soldier and almost any dinosaur(up to the raptor).",3,videogames_neu_10
1,"Halo has a creative plot, some interesting sets, cool weapons and aliens.",3,videogames_neu_11
-1,But this game is way too long and repetitious.,3,videogames_neu_11
-1,It's one of the few shooters I've ever played where I was hoping the game would end sooner.,3,videogames_neu_11
0,"I made the mistake of playing the game at the ""difficult"" level rather than ""normal"".",3,videogames_neu_11
-1,Some of the chapters are extremely difficult where you have to kill hundreds of aliens before you get to save the game at a checkpoint.,3,videogames_neu_11
-1,"If you get killed, you have to do it all over again, and again, and again, ... I recommend playing this game at the ""normal"" setting the first time - perhaps then it would have been more fun.",3,videogames_neu_11
1,"""Been there, done that"" Diddy's back and better than ever!",3,videogames_neu_14
0,"The N64 version of Diddy Kong Racing was highly overlooked because it was launched along side the notorious Mario Kart 64. Diddy Kong Racing was easily overshadowed because of Mario, however, many gamers enjoyed the N64 version of the game because it gave spice to the regular racing tradition, allowing you to race in the traditional kart, airplane or hovercraft.",3,videogames_neu_14
0,"The story is nothing to die for, but is alright.",3,videogames_neu_14
0,"It generally follows the same feel of the N64 version, but it adds something different.",3,videogames_neu_14
0,"Also, during races this time, instead of collecting banana's you collect coins.",3,videogames_neu_14
0,"Some levels have many, while others don't.",3,videogames_neu_14
0,"In the story once you complete all the races in one world, you must go back and collect a set number of balloons to pass that portion of the level.",3,videogames_neu_14
0,"There are three levels bronze, silver, and gold adding some minimal replay value in that section.",3,videogames_neu_14
0,If you compared Mario Kart DS and Diddy Kong Racing DS you could clearly see the difference in graphics.,3,videogames_neu_14
-1,The game has very blocky graphics bringing down its overall appeal.,3,videogames_neu_14
-1,"The character models and karts are especially blocky, while the worlds are alright, but have only been slightly touched up from the N64 version.",3,videogames_neu_14
-1,"In truth, I was expecting a lot more than what I got in terms of graphics.",3,videogames_neu_14
0,Replay value often makes and breaks the game.,3,videogames_neu_14
0,In this game's case it has moderate replay value.,3,videogames_neu_14
0,Unlock able characters and medals add some replay value.,3,videogames_neu_14
0,The online and multiplayer aspect help in the replay value as well giving it a moderate replay value.,3,videogames_neu_14
1,"Multiplayer in both the N64 and DS versions of the game are extremely alike, and are good natured fun with friends.",3,videogames_neu_14
-1,"Sadly, some aspects of the multiplayer require you to unlock battle modes and things of that nature.",3,videogames_neu_14
-1,The game seems as if it merely copied of Mario Kart DS at parts.,3,videogames_neu_14
0,"The game is simply a port from the N64, with not a lot added in, but it is a breath of something from the N64 age.",3,videogames_neu_14
0,"""Ambitious"" OK the game is basically the same as Star-force 1. What happened to a variety of bosses instead of a theme, Seriously cryptids.",3,videogames_neu_15
-1,"Ghosts, abdominal snow men, Lochness, the story is almost identical to to the first.",3,videogames_neu_15
0,At least the main character is less whiny.,3,videogames_neu_15
-1,"The story is old, you gain all of your Brothers then you lose them, then you gain them back.",3,videogames_neu_15
0,Playability: 2.5 / 5 it is pretty much the same as the first game.,3,videogames_neu_15
-1,Re-playability 1/5 After the credits the only thing to do is a few side-quests that only help with bragging rights.,3,videogames_neu_15
0,If you play for a hour and a half everyday then buy it but if you play for much longer pick up a different game.,3,videogames_neu_15
-1,If you have the choice between this and Pokemon then buy Pokemon.,3,videogames_neu_15
0,I suppose this game is just the icing on the cake after Squares last two Final Fantasy games.,3,videogames_neu_16
-1,"Final Fantasy VII had no plot, and Final Fantasy VIII played like a Jane Austin Novel. Final Fantasy IX regurgitates every possible cliche in history, and draws out these cliches for hours.",3,videogames_neu_16
-1,"Overall, the effort put into this games plot must have been minimal, making the game highly unmemorable.",3,videogames_neu_16
-1,"The towns, castles, and dungeons look just as real as the ones from FF 7 and FF 8. This makes the characters look out of place--especially in FMV sequences--because the characters are deformed looking.",3,videogames_neu_16
0,"The battle music is better the the previous two Final Fantasies, but other than that, it's all pretty unmemorable.",3,videogames_neu_16
-1,Character themes are mellow and boring.,3,videogames_neu_16
-1,Story -- 4 This is easily the weakest element in the game.,3,videogames_neu_16
-1,"It is about a boy named Vivi who doesn't know anything about his past and spends the whole game discovering the exact same things that Terra and Cloud discovered in Final Fantasy 6 and 7. Oh, and Garnet also discovers her past through a series of flashbacks that establish her as something that we the player already knew from the first few hours of playing the game.",3,videogames_neu_16
-1,Zidane is a girl crazy teen who's idealistic immaturity is as boring as his one line pickups.,3,videogames_neu_16
-1,He has no depth.,3,videogames_neu_16
0,At least pretty boys Locke and Squall had depth and plot backing them.,3,videogames_neu_16
-1,Zidane seems thrown into the game as a marketing tool to entertain the 13 year old boys who will be purchasing this game.,3,videogames_neu_16
-1,Other side characters are completely recycled and poorly developed compared to there older counterparts.,3,videogames_neu_16
-1,"Eiko is a Relm (FF6) character who takes up too much plot fawning over the sexy Zidane (oooh, monkey tails...), and Amarant is like a dummied down Shadow (FF6).",3,videogames_neu_16
-1,"Quin is of course the Gogo character, only stupider.",3,videogames_neu_16
-1,The main characters fail to hold the players interest as well.,3,videogames_neu_16
-1,"Princess Garnet (aka Dagger), in Square tradition, is the magic using chick that was born from some special summoner race, yatta yatta.",3,videogames_neu_16
-1,"You've seen her many many times before, only the last few times you saw her, she was interesting.",3,videogames_neu_16
0,Rydia from FF4 held our interest because we got to see her develop from childhood to adulthood in an epic.,3,videogames_neu_16
0,"Terra's character pulled at our heart strings as we saw the oppression of her people, and the effects of being a slave to the scientific horrors of the empire.",3,videogames_neu_16
0,Even Aeris from FF7 touched us when she was killed by Sephiroth.,3,videogames_neu_16
-1,"Dagger just simply exists in this title, and is so predictable, that her story could have been summed up in about 20 minutes of the game.",3,videogames_neu_16
-1,"Square gave us the ever annoying ''Active Time Event'' (ATE) in this game to give us, the player, and opportunity to see the character interact outside of the party.",3,videogames_neu_16
-1,"Weee. The ATE adds so little to the plot, and takes up so much time, that it seems that Square added them to take up time and disc space.",3,videogames_neu_16
0,I know what Square was attempting.,3,videogames_neu_16
0,They were trying to develop the characters through a series of normal events.,3,videogames_neu_16
-1,"Unfortunately, the ATEs add so little to the game that they almost interrupt the game when they occur so frequently.",3,videogames_neu_16
0,Now for the actual plot of the game.,3,videogames_neu_16
0,"Disc one is spent going between the different characters, introducing them, and creating highly staged situations in which the different characters end up coming together.",3,videogames_neu_16
0,"Zidane is the main character, however we don't really spend much time getting to know him.",3,videogames_neu_16
0,"This may be due to the fact that his character consists of ''Don't be mad, we are all friends,'' or ''Hey baby, you look lovely today.''",3,videogames_neu_16
-1,"There really isn't anything to the main character, which is unfortunate since we spend so much time with him.",3,videogames_neu_16
-1,"Since he is a thief, why not make him more devious.",3,videogames_neu_16
0,"There are points in the game where he admits to abuse he suffered in childhood, and that is why he became a thief.",3,videogames_neu_16
-1,"Why not expand more on that story to give his character more of an edge: making him distrustful, perhaps bitter, or even insecure.",3,videogames_neu_16
-1,"None of these factor into his character however, and we are left with a thief so lifeless and boring that we wonder what all these love sick girls see in him.",3,videogames_neu_16
-1,The Villian is a total rehash of FF6 and FF7. His character is pointless and arbitrary to the game as a whole.,3,videogames_neu_16
-1,He is thrown in to give us a villian.,3,videogames_neu_16
-1,"There is no real motive behind his evil, and he starts out as a powerful almost indestructible god.",3,videogames_neu_16
-1,This is unfortunate since it alerts the player of who the last boss shall be.,3,videogames_neu_16
-1,"Why not just alert the player by saying ''Hi, I'm going to be the last boss in this game, or at least one of the last bosses.''",3,videogames_neu_16
-1,Square's ''old school'' attempts went to waste since there really wasn't anything ''old school'' about this game--not plot wise anyway.,3,videogames_neu_16
0,Final Fantasy 4 and 6 were noted for their originality and ability to draw players into the game for hours at a time.,3,videogames_neu_16
-1,"As I played this game, I just wanted to hurry up and beat it.",3,videogames_neu_16
0,"Gameplay -- 7 Well, Square fixed some things...",3,videogames_neu_16
0,a few. At least the characters are somewhat different from one another.,3,videogames_neu_16
1,"Only some characters can use white magic, some black, some summon, and the rest have their own special attacks.",3,videogames_neu_16
1,I like this system much better than junctioning and materia and even espers.,3,videogames_neu_16
0,"You still get AP points and learn powerful abilities through weapons, which makes the gameplay a little easy.",3,videogames_neu_16
0,"By the middle of the game, all of the characters have so many abilities that they are practically immune to every statis effect.",3,videogames_neu_16
0,Magic is learned very very slowly in this game.,3,videogames_neu_16
0,"Instead of limit breakers, characters have trance which gives them a powerful ability that they can use.",3,videogames_neu_16
0,"Also, you can use four characters in this game again, although it is still a step down from the five characters you could use in Final Fantasy 4. Weapons are primarily bought in stores, or forged together to make new weapons.",3,videogames_neu_16
-1,Dungeons in this game are EXTREMELY short and only take long because of the random encounter every step and a half.,3,videogames_neu_16
-1,"And speaking of battles, this game is one of the easiest Final Fantasies ever.",3,videogames_neu_16
0,I never died playing this game.,3,videogames_neu_16
-1,"Bosses are simple, regular battles are simple, yet annoying since they take so long to load.",3,videogames_neu_16
-1,"Level gaining is quick, and irrelevant since it seems to not matter what level the party is at.",3,videogames_neu_16
0,"As long as you save all your most powerful spells for the bosses, the game is a breeze.",3,videogames_neu_16
-1,What is with Square and having the characters do 9999 damage regularly?,3,videogames_neu_16
-1,This makes the game way too easy.,3,videogames_neu_16
0,"The battle system is a step in the right direction after the last two FFs, but it is still rather uninspiring.",3,videogames_neu_16
-1,Perhaps Square should attempt to create a new type of battle system that offers more intriguing strategies.,3,videogames_neu_16
0,At least the draw system (although it was weird and a little dumb) was an original idea.,3,videogames_neu_16
-1,"Replay -- 2 Long, Boring, and pointless.",3,videogames_neu_16
-1,"When the game is over, you feel numb, as if you have watched 3 Disney movies in a row.",3,videogames_neu_16
-1,The game could essentially pass as a Disney movie.,3,videogames_neu_16
-1,"This Final Fantasy was extremely dissappointing, especially since I had such high hopes for it.",3,videogames_neu_16
-1,"The whole ''the crystals are back thing'' sounded nice...except that you don't bother with crystals until disc 3! The characters were beyond cliche, beyond trite, they were flat, like cardboard cut outs, or movie extras.",3,videogames_neu_16
-1,The story was poorly developed and executed.,3,videogames_neu_16
-1,At least Final Fantasy VIII gave us characters that we could focus on.,3,videogames_neu_16
-1,At least Squall had an angle to him.,3,videogames_neu_16
-1,"Hell, even Cloud, the soldier who barely talked and had no recollection of the past seemed more real than any of the characters in FF9. I guess the only thing ''old school'' about this game was the lack of plot.",3,videogames_neu_16
-1,Why not just redo Final Fantasy 1? None of the characters talked at all in the original Final Fantasy.,3,videogames_neu_16
-1,"Without all of the pointless chitter chatter, we would be allowed to beat the game quicker.",3,videogames_neu_16
-1,"All in all, I hope Square tries a little harder next time.",3,videogames_neu_16
-1,This game could have been prevented.,3,videogames_neu_16
-1,"I wish I hadn't bought this game, and so will you.",3,videogames_neu_16
1,"""Amazing"" I have an N64 as you already know, and at first the only good game i had was Super Mario 64 and LOZ:OOT. I knew there had to be more games than that.",5,videogames_pos_2
0,"Then one of my friends showed me banjo kazooie, and it was excellent.",5,videogames_pos_2
0,"Then i saw this game, and i saw that Rare made it so i bought it.",5,videogames_pos_2
1,It is an adventurous game that provides lots of gameplay and excellent graphics Gamplay- Amazing!,5,videogames_pos_2
1,Unbelievably great!!!,5,videogames_pos_2
1,Graphics- For N64 is was really good!,5,videogames_pos_2
1,Sound- Amazing!!!,5,videogames_pos_2
1,They definitely improved the sound on the this game compared to banjo kazooie Value- worth every cent!!!,5,videogames_pos_2
1,It surprises me how this game is underrated!,5,videogames_pos_3
1,I was really surprised the first time I played it.,5,videogames_pos_3
0,But does it really matter...?,5,videogames_pos_3
-1,"No, since it's almost a brand-new game, they put so much new features that if you didn't like the old one, you're almost sure to put it in your top ten games after trying it.",5,videogames_pos_3
1,"Even if this game is so underrated, even if so many people think this game is not really good, I'm going to tell you how this game can be great to play!",5,videogames_pos_3
1,Gameplay- You'll get the hand of the control really fast and you will finally begin your training as a vampire hunter!,5,videogames_pos_3
0,"You can easily master your character after a while, so don't worry about the controls.",5,videogames_pos_3
1,The camera is also easy to master: you press the button it's assigned to and it will come right behind you.,5,videogames_pos_3
0,"As for the game difficulty, it's not a really hard game, but it's no piece of cake!",5,videogames_pos_3
0,"Like in most adventure games, there are enigmas, action and fighting.",5,videogames_pos_3
0,"Some enigmas are quite hard to figure out, but the game is more based on action and fighting.",5,videogames_pos_3
0,"If you are a person who get scared really easily, you might find it a little scary...I did!",5,videogames_pos_3
1,"Score: 10/10 Story - Count Dracula has again arisen: Cornell, a strong man-beast, ventures into Castlevania to find his kidnapped sister and to destroy Dracula.",5,videogames_pos_3
1,"Pretty good story, and if it seems simple, don't worry; you will soon get into it.",5,videogames_pos_3
1,But it doesn't end here!,5,videogames_pos_3
0,"Seven years after Cornell's quest, three warriors are also following his path, as the darkness arises again.",5,videogames_pos_3
0,"Henry, a boy whom Cornell had saved, Reinhardt, a descendant of the Belmont bloodline, and Carrie, a girl with magical powers, also venture into Castlevania and each have their own story.",5,videogames_pos_3
1,"In addition to Count Dracula, Cornell, Reinhardt and Carrie all have a second enemy who will taunt you during the game, so this is no boring story!",5,videogames_pos_3
1,"Score: 10/10 Graphics - The graphics aren't the best I've ever seen, but they're still quite good looking, and they are by far better than average graphics.",5,videogames_pos_3
1,"Castlevania really looks like an old castle, and your characters are really well-designed.",5,videogames_pos_3
1,"The places never look the same, which is a good point.",5,videogames_pos_3
1,"The lightning effects are particularly good, and so does the fog.",5,videogames_pos_3
1,"During night time, you can see the red moon up there in the sky, which looks almost real.",5,videogames_pos_3
1,"The enemies look so real, you really think you have a three-headed dog in front of you:) Score: 9/10 Music/Sound - Though the music might get annoying (sometimes), it's still really great and it fits with the atmosphere of the place you are in. It really makes you ''get into the game''.",5,videogames_pos_3
1,"There is all kind of music, and depending in which kind of place you are, you can get calm music or rock-like music.",5,videogames_pos_3
1,"You will have all your time to enjoy it, as there is usually one different music for each different stage in the game.",5,videogames_pos_3
1,This makes the game even scarier.,5,videogames_pos_3
1,"As for the sounds, they are almost perfect.",5,videogames_pos_3
1,"The lightning sounds really good, and you can hear your character walking, attacking, getting hurt or dying and the enemies moaning, fighting, growling or yelling in pain after they take a hit or die (especially the vampires' death, it sounds so cool!).",5,videogames_pos_3
1,"Score: 9.5/10 Play Time/Replayability - The good point about this is that you have four characters to complete the game with: each has to take a different path to complete their tasks, so the game will last quite a long time for even a good player.",5,videogames_pos_3
-1,"However, once you've done a stage with one of the character, you will most likely have to go through it again with another sooner or later: there are only two stages that are unique to one player: the others are going to have to be completed two, three or even four times, which makes the replay value not really good.",5,videogames_pos_3
0,"Unless you're a huge Castlevania fan, you will surely get bored to do the same thing over and over again, so you might not want to play it again.",5,videogames_pos_3
1,"It depends on how you like the game, but it took me a long time before I even got a little bored.",5,videogames_pos_3
1,"Score: 8.5/10 Overall score: 9/10 Final Recommendation - Look for it, find it, buy it!!",5,videogames_pos_3
0,"This game is hard to find, so you will have a hard time finding it.",5,videogames_pos_3
1,"You're really going to love it, don't think his game is bad, 'cause it's good and you're going to enjoy it.",5,videogames_pos_3
1,So if you manage to get your hands on it: you just got one of the greatest game ever!,5,videogames_pos_3
-1,"I'ma really huge Harvest Moon fan, but this one really disappointed me.",4,videogames_pos_4
-1,"Don't think this is a true port of the really good SNES game Harvest Moon, because Natsume, the company who created all the HM games, took of the major part of the game: interacting with others.",4,videogames_pos_4
0,So this game is a complete failure?,4,videogames_pos_4
1,"No, of course not!",4,videogames_pos_4
1,"It's still a great game, but not the best HM game ever made: they could have made it better.",4,videogames_pos_4
0,Why? Read this.,4,videogames_pos_4
0,"The original Harvest Moon for SNES was great, I played it at my friend's house and I really loved it!",4,videogames_pos_4
0,"You could wander around in the village, climb up the mountain, make friends and get one of the five village girl to marry you.",4,videogames_pos_4
-1,"In this game, they took off all that fun stuff that made the game somehow special.",4,videogames_pos_4
0,"Harvest Moon games, basically, are farming games.",4,videogames_pos_4
0,"I say basically, because they're much, much more than that.",4,videogames_pos_4
0,You can interact with all the villagers (sometimes even marry girls) and run around to explore your little village and its surroundings while participating in some really fun festivals!,4,videogames_pos_4
-1,"This is what gives Harvest Moon games a little something special, and they took it all off!",4,videogames_pos_4
-1,"The only ones you can interact with are the little harvest sprites, located right under your shed.",4,videogames_pos_4
-1,"However, they almost always say the same phrase everyday, and they're not very talkative (โฆ). As for the mountain, there is simply none!",4,videogames_pos_4
-1,"The village still exists, of course, but you can only go shopping there: the shopkeepers are only โpicturesโ, not persons, and you can't move around in the shop.",4,videogames_pos_4
-1,All you see is the counter with the produces on display and the shopkeeper in front of you.,4,videogames_pos_4
-1,"There are still 5-6 festivals, but all you can do to participate is to talk to the shopkeepers (only way you can interact with them, but they always say the same things).",4,videogames_pos_4
-1,"At your farm, the only place (beside festivals) you can move around, all you do is care about your farm.",4,videogames_pos_4
0,"You can have a little fun riding your horse, if you like thatโฆ",4,videogames_pos_4
-1,"You can have up to four cows and four chickens at a time, which is not much.",4,videogames_pos_4
1,"But, the games still have it good points!",4,videogames_pos_4
1,"After befriending the Harvest Sprites, they will actually work for you while you sleep!",4,videogames_pos_4
1,"This new function is really cool, the game continues while you are not even playing!",4,videogames_pos_4
1,"Also, if you like growing crops and having huge fields of carrots, cabbages, turnips, eggplants, grass, whatever of the many vegetables available, you have plenty of space to work on, 'cause your field is really large!",4,videogames_pos_4
1,"Another cool thing is that you can choose I you want to be a girl farmer, a boy farmer, a pet cat or a pet dog!",4,videogames_pos_4
1,"Control: I can't say they're bad; in fact they're pretty easy to use, if only you could carry more things, but they're really good!",4,videogames_pos_4
-1,"This is about it for the gameplay part, but I won't give it a high score, it's not really good.",4,videogames_pos_4
1,"Score: 5.5/10 Graphics- Not bad, in fact, I'd say they're pretty good.",4,videogames_pos_4
1,"Especially the shopkeepers, they're very well designed when you see them in the shops.",4,videogames_pos_4
1,Even though they're like โpicturesโ they still look great like this!,4,videogames_pos_4
1,Everything is well colored.,4,videogames_pos_4
1,People do look like people!,4,videogames_pos_4
-1,"Still, as good they may be, the cows really look bad in this game.",4,videogames_pos_4
1,"But that's the only detail I can think of, because, for a Gameboy game, they did pretty well for the graphics!",4,videogames_pos_4
1,"Not perfect graphics, but extremely good graphics!",4,videogames_pos_4
-1,Score: 9/10 Musicโ In one word: repetitive!!,4,videogames_pos_4
-1,"If they are going to give us the same music that you keep hearing, day after day, hour after hour, why didn't they take their time and compose some good music, like the Summer and Fall ones?",4,videogames_pos_4
1,"Those are good, and they won't bother you before a long time.",4,videogames_pos_4
-1,"But, it's like that with all of the Harvest Moonsโฆ",4,videogames_pos_4
-1,"I don't know, give us something nice to hear, that makes you want to move around!",4,videogames_pos_4
-1,"With 5-6 different tunes in the game, that you keep hearing overโฆand overโฆandโฆโฆโฆโฆover!!",4,videogames_pos_4
-1,"Whatever the season, the music, you will get sick to hear it, so take off the sound on your Gameboy, choose one of your favourite songs, find a CD player and enjoy good music while playing the game!",4,videogames_pos_4
0,Score- 3.5/10 Story- Your dead grandfather's spirit comes one day to tell you to take over his neglected farmโฆ,4,videogames_pos_4
0,"All HM have a story like that, but this time it's actually your grandpa's ghost who asks you himself to take over his farm, so it's a bit different.",4,videogames_pos_4
0,"It's not a bad story, but it's really not a super exciting story.",4,videogames_pos_4
0,Score: 5/10 Play Time / Replayability โ Like long games?,4,videogames_pos_4
0,"This game is really, really long!",4,videogames_pos_4
0,How long?,4,videogames_pos_4
0,"Well, it's infinite!",4,videogames_pos_4
0,"You will surely want to play 1 year, at least.",4,videogames_pos_4
0,"Two years, until you are Ranch Master. Another year to gain another time the title of Ranch Master. The fourth year, to fully accomplish your job, and get the umbrella.",4,videogames_pos_4
0,But after thatโฆ,4,videogames_pos_4
-1,"Surely you will look for more challenge, if you have played until the fourth year (I didn't) you should be bored by now.",4,videogames_pos_4
0,"The play time is infinite, but nothing really different will happen after the first year, so it's up to you.",4,videogames_pos_4
0,Score: 8/10 Final Score: 7/10 Soโฆ,4,videogames_pos_4
-1,it's not a good game.,4,videogames_pos_4
0,It's not a really bad game.,4,videogames_pos_4
-1,"But if you have money for one more HM, don't buy this one, it's the worst of them all.",4,videogames_pos_4
-1,"Compared to the other HM, it's no good.",4,videogames_pos_4
1,"Compared to some other games I played, it can rocks.",4,videogames_pos_4
0,Butโฆ Rent before buyingโฆ,4,videogames_pos_4
0,"If you like it, buy it and be prepared to become a hard-working farmer, or even a Ranch Master:P",4,videogames_pos_4
1,I have played this game up to level 13 so far and I am very impressed with the later level designs.,4,videogames_pos_7
0,"Got to run around a wartorn planet, a Tau spaceship, an Imperial spaceship...",4,videogames_pos_7
0,Wonder what's next?,4,videogames_pos_7
1,"There is no doubt that great fun can be had in this game, so you can take what the critics say with a pinch of salt...",4,videogames_pos_7
0,"However, I must agree that you have to get used to the AI - it's kind of irritating to kill some of your enemies; they practically run around trying to dodge you.",4,videogames_pos_7
-1,The sound is also a let down because you can hear the enemies uttering similar remarks throughout the game - sometimes giving away their position.,4,videogames_pos_7
1,"If you can live with that, you WILL enjoy this game!",4,videogames_pos_7
0,"The controls you have to get used to, but you will eventually.",4,videogames_pos_9
1,Graphics Abseloutly amazing.,4,videogames_pos_9
1,"the war torn cities are immensely detailed, the effects are pretty damn good aswell.",4,videogames_pos_9
-1,some units arnet up to scratch however.,4,videogames_pos_9
-1,"Value Seems very long, but the campain can get a bit boring, those videos really get on your nerves aswell.",4,videogames_pos_9
0,"Overall The best in the series, but its not ground breaking.",4,videogames_pos_9
1,definatley buy if you're a C&C fan,4,videogames_pos_9
1,Without a doubt the most well designed game I have yet played.,5,videogames_pos_12
1,"It is NOT a sequel to Starcraft, and it is NOT an AoE rip-off either.",5,videogames_pos_12
1,"It is the most original RTS game out there, as it adds in a role playing flavor with the advent of Heroes, special characters each of the races have.",5,videogames_pos_12
1,"Many people claim that the heroes are unbalanced because they are so much better than normal characters, but that is a stupid statement.",5,videogames_pos_12
1,"They are very powerful, but everyone has 3 of them, and they balance each other, being the same costs/availability.",5,videogames_pos_12
1,"They each have their roles, and the ways they interact with their allies and opponents is a large part of the game.",5,videogames_pos_12
1,"All in all I think the game is a sophisticated chess match, and like chess takes many hours to master, so don't buy this game if you are short on time.",5,videogames_pos_12
1,The game play is incredible for two reasons.,5,videogames_pos_12
1,"The first is the Artificial Intelligence, which is amazing.",5,videogames_pos_12
-1,"Not so much as your computer opponents AI when you play the single player games, that AI is weak.",5,videogames_pos_12
1,"But the AI that controls your troops in battle, responds to your commands, etc. is probably the best I have ever seen.",5,videogames_pos_12
1,The ability to put spells on auto-cast (and the effectiveness of the AI at deploying them) is amazing.,5,videogames_pos_12
1,The way troops react is so realistic it is unparalleled.,5,videogames_pos_12
0,"You really spend most of your micro-management on the heroes (you usually have 2 at a time, which makes the game just micro-intensive enough to be hard, but not so much as too make it frustrating.",5,videogames_pos_12
0,"It seems like other games have either little micro needed or too much, but this game finds a happy median.",5,videogames_pos_12
1,The second thing that sets this game apart is the 4 races.,5,videogames_pos_12
0,Some people complain that other games have more.,5,videogames_pos_12
0,"But in those other games, they are usually all too similar, they are just the same groups and have mostly the same stuff, but some of their stuff is stronger than other factions and some weaker (maybe their air attack is strong but their troops weak).",5,videogames_pos_12
0,"This usually makes only one or two factions dominant, as one aspect tends to be overpowering.",5,videogames_pos_12
1,"No such thing in WarCraft 3. Granted, each faction has similarities.",5,videogames_pos_12
1,"But the differences are much greater, and so well balanced that you see each faction represented among top players almost equally.",5,videogames_pos_12
1,Any race can truly beat any race.,5,videogames_pos_12
1,The graphics are sweet.,5,videogames_pos_12
1,"Even on medium, which I have them on, they look excellent.",5,videogames_pos_12
0,The simple fact of RTS games is that graphics aren't that important anyway.,5,videogames_pos_12
0,"True, you like to be able to distinguish your units, but for the most part it's kind of like chess, who cares what they look like; you only care what they do.",5,videogames_pos_12
1,"But don't get me wrong, the graphics on this game are incredible, I've ran them with a GeForce4 TI 4200 128 mb on high everything it was very impressive.",5,videogames_pos_12
0,It just isn't a big deal to me in an RTS.,5,videogames_pos_12
1,"""Almost, but not quite"" So here's my review of Mercenaries 2 World in Flames review for the Xbox 360. I enjoyed this game.",4,videogames_pos_13
-1,"I'll admit the plotline sucked, the guns feel weak, and the worlds kind of boring.",4,videogames_pos_13
1,Pros: Fun game play.,4,videogames_pos_13
1,"You go running around soaking up hundreds of bullets, and killing or destroying anything near you.",4,videogames_pos_13
1,Big selection of military vehicles.,4,videogames_pos_13
1,Good graphics.,4,videogames_pos_13
-1,"However, towards the end of the game the graphics start to suck.",4,videogames_pos_13
-1,"The cities are all dark; I suppose from smog and smoke from guns, and cannons, ect.",4,videogames_pos_13
-1,"However, at this point in the game, the draw distances become smaller, and the game looks just about as good as it did on the ps2.",4,videogames_pos_13
1,"However, in sunny VZ, the game looks nice.",4,videogames_pos_13
1,"Also, the explosions look great.",4,videogames_pos_13
1,"Airstrikes are great, fun, and you'll always have them.",4,videogames_pos_13
1,"It's fun to get a sports car, or monster truck delivered to you in the middle of a battle.",4,videogames_pos_13
-1,Cons: Guns are weak and inaccurate.,4,videogames_pos_13
-1,You can barely hit guys across the streets with a M4. Racing missions are just annoying.,4,videogames_pos_13
-1,I hated them and they stopped me form playing the game over again.,4,videogames_pos_13
-1,Sometimes there are cheap deaths.,4,videogames_pos_13
-1,"For example, 30 guys with RPG's will shoot at you all at once.",4,videogames_pos_13
-1,Maps to big.,4,videogames_pos_13
-1,There's just nothing to do at a lot of the places.,4,videogames_pos_13
1,"However, Mercs 2 was fun, and I did enjoy it.",4,videogames_pos_13
0,"If you can get it for less than 30 bucks, I'll say it's worth it.",4,videogames_pos_13
1,The greatest spectacle in sports-entertainment is back!,5,videogames_pos_14
0,No other event in the history of wrestling has seen more legendary match-ups and classic championship battles that have forever changed the face of wrestling.,5,videogames_pos_14
0,No other event has revolutionized the world of wrestling with gripping drama and brutal intensity.,5,videogames_pos_14
